Year;Country;Genre;ISCED11;Percentage
2010;EL;M;ED3_4;39.1
2010;EL;M;ED5_8;20.4
2010;EL;F;ED0-2;36.6
2010;EL;F;ED3_4;42
2010;EL;F;ED5_8;21.4
2010;ES;M;ED0-2;50
2010;ES;M;ED3_4;23.3
2010;ES;M;ED5_8;26.7
2010;ES;F;ED0-2;46.2
2010;ES;F;ED3_4;23.6
2010;ES;F;ED5_8;30.2
2010;FR;M;ED0-2;31.4
2010;FR;M;ED3_4;44.1
2010;FR;M;ED5_8;24.4
2010;FR;F;ED0-2;32.4
2010;FR;F;ED3_4;39.7
2010;FR;F;ED5_8;27.9
2010;HR;M;ED0-2;22.1
2010;HR;M;ED3_4;63.7
2010;HR;M;ED5_8;14.2
2010;HR;F;ED0-2;28.7
2010;HR;F;ED3_4;54
2010;HR;F;ED5_8;17.3
2010;IT;M;ED0-2;47.4
2010;IT;M;ED3_4;41
2010;IT;M;ED5_8;11.5
2010;IT;F;ED0-2;45.1
2010;IT;F;ED3_4;40.4
2010;IT;F;ED5_8;14.5
2010;CY;M;ED0-2;29.7
2010;CY;M;ED3_4;40.6
2010;CY;M;ED5_8;29.6
2010;CY;F;ED0-2;29.5
2010;CY;F;ED3_4;36.2
2010;CY;F;ED5_8;34.3
2010;LV;M;ED0-2;23.5
2010;LV;M;ED3_4;59.8
2010;LV;M;ED5_8;16.7
2010;LV;F;ED0-2;15.9
2010;LV;F;ED3_4;56
2010;LV;F;ED5_8;28.1
2010;LT;M;ED0-2;18.9
2010;LT;M;ED3_4;60
2010;LT;M;ED5_8;21.1
2010;LT;F;ED0-2;15.5
2010;LT;F;ED3_4;52.3
2010;LT;F;ED5_8;32.3
2010;LU;M;ED0-2;26.8
2010;LU;M;ED3_4;40.1
2010;LU;M;ED5_8;33
2010;LU;F;ED0-2;31
2010;LU;F;ED3_4;41.5
2010;LU;F;ED5_8;27.5
2010;HU;M;ED0-2;22.5
2010;HU;M;ED3_4;62.7
2010;HU;M;ED5_8;14.8
2010;HU;F;ED0-2;26.3
2010;HU;F;ED3_4;54.4
2010;HU;F;ED5_8;19.3
2010;MT;M;ED0-2;59.1
2010;MT;M;ED3_4;27.2
2010;MT;M;ED5_8;13.6
2010;MT;F;ED0-2;61.5
2010;MT;F;ED3_4;23.9
2010;MT;F;ED5_8;14.7
2010;NL;M;ED0-2;31.1
2010;NL;M;ED3_4;40
2010;NL;M;ED5_8;28.8
2010;NL;F;ED0-2;32.5
2010;NL;F;ED3_4;40.9
2010;NL;F;ED5_8;26.6
2010;AT;M;ED0-2;19.4
2010;AT;M;ED3_4;62.9
2010;AT;M;ED5_8;17.7
2010;AT;F;ED0-2;27
2010;AT;F;ED3_4;58.2
2010;AT;F;ED5_8;14.8
2010;PL;M;ED0-2;18.4
2010;PL;M;ED3_4;65.5
2010;PL;M;ED5_8;16
2010;PL;F;ED0-2;17.6
2010;PL;F;ED3_4;59.6
2010;PL;F;ED5_8;22.8
2010;PT;M;ED0-2;70.7
2010;PT;M;ED3_4;18.4
2010;PT;M;ED5_8;10.9
2010;PT;F;ED0-2;64.1
2010;PT;F;ED3_4;19.2
2010;PT;F;ED5_8;16.8
2010;RO;M;ED0-2;27.1
2010;RO;M;ED3_4;61.1
2010;RO;M;ED5_8;11.8
2010;RO;F;ED0-2;34.1
2010;RO;F;ED3_4;53.9
2010;RO;F;ED5_8;12
2010;SI;M;ED0-2;19.7
2010;SI;M;ED3_4;63.9
2010;SI;M;ED5_8;16.4
2010;SI;F;ED0-2;22.2
2010;SI;F;ED3_4;53.5
2010;SI;F;ED5_8;24.3
2010;SK;M;ED0-2;15
2010;SK;M;ED3_4;71.6
2010;SK;M;ED5_8;13.4
2010;SK;F;ED0-2;17.5
2010;SK;F;ED3_4;65.8
2010;SK;F;ED5_8;16.7
2010;FI;M;ED0-2;25.7
2010;FI;M;ED3_4;47.7
2010;FI;M;ED5_8;26.7
2010;FI;F;ED0-2;21.6
2010;FI;F;ED3_4;41.9
2010;FI;F;ED5_8;36.6
2010;SE;M;ED0-2;25.2
2010;SE;M;ED3_4;50.7
2010;SE;M;ED5_8;24.1
2010;SE;F;ED0-2;24.8
2010;SE;F;ED3_4;42.7
2010;SE;F;ED5_8;32.5
2011;BE;M;ED0-2;33
2011;BE;M;ED3_4;38.9
2011;BE;M;ED5_8;28.1
2011;BE;F;ED0-2;30.7
2011;BE;F;ED3_4;36.5
2011;BE;F;ED5_8;32.7
2011;BG;M;ED0-2;24.1
2011;BG;M;ED3_4;60.3
2011;BG;M;ED5_8;15.6
2011;BG;F;ED0-2;23.9
2011;BG;F;ED3_4;51.5
2011;BG;F;ED5_8;24.6
2011;CZ;M;ED0-2;11.8
2011;CZ;M;ED3_4;72.4
2011;CZ;M;ED5_8;15.7
2011;CZ;F;ED0-2;16
2011;CZ;F;ED3_4;68
2011;CZ;F;ED5_8;16
2011;DK;M;ED0-2;31.3
2011;DK;M;ED3_4;44.4
2011;DK;M;ED5_8;24.3
2011;DK;F;ED0-2;30.4
2011;DK;F;ED3_4;38.2
2011;DK;F;ED5_8;31.4
2011;DE;M;ED0-2;16.4
2011;DE;M;ED3_4;57.2
2011;DE;M;ED5_8;26.4
2011;DE;F;ED0-2;19.7
2011;DE;F;ED3_4;58.1
2011;DE;F;ED5_8;22.2
2011;EE;M;ED0-2;20.6
2011;EE;M;ED3_4;56
2011;EE;M;ED5_8;23.5
2011;EE;F;ED0-2;14.9
2011;EE;F;ED3_4;46.3
2011;EE;F;ED5_8;38.8
2011;IE;M;ED0-2;32
2011;IE;M;ED3_4;36.9
2011;IE;M;ED5_8;31.1
2011;IE;F;ED0-2;26.2
2011;IE;F;ED3_4;36.1
2011;IE;F;ED5_8;37.6
2011;EL;M;ED0-2;39.1
2011;EL;M;ED3_4;39.2
2011;EL;M;ED5_8;21.7
2011;EL;F;ED0-2;35.1
2011;EL;F;ED3_4;42.1
2011;EL;F;ED5_8;22.7
2011;ES;M;ED0-2;49
2011;ES;M;ED3_4;23.4
2011;ES;M;ED5_8;27.5
2011;ES;F;ED0-2;44.9
2011;ES;F;ED3_4;24.1
2011;ES;F;ED5_8;31.1
2011;FR;M;ED0-2;30.8
2011;FR;M;ED3_4;44.2
2011;FR;M;ED5_8;25
2011;FR;F;ED0-2;31.7
2011;FR;F;ED3_4;40
2011;FR;F;ED5_8;28.4
2011;HR;M;ED0-2;21.3
2011;HR;M;ED3_4;64.7
2011;HR;M;ED5_8;14
2011;HR;F;ED0-2;28
2011;HR;F;ED3_4;55.3
2011;HR;F;ED5_8;16.7
2011;IT;M;ED0-2;47
2011;IT;M;ED3_4;41.4
2011;IT;M;ED5_8;11.7
2011;IT;F;ED0-2;44
2011;IT;F;ED3_4;41.4
2011;IT;F;ED5_8;14.6
2011;CY;M;ED0-2;29.2
2011;CY;M;ED3_4;40.6
2011;CY;M;ED5_8;30.2
2011;CY;F;ED0-2;27.5
2011;CY;F;ED3_4;35.5
2011;CY;F;ED5_8;37
2011;LV;M;ED0-2;23.7
2011;LV;M;ED3_4;59.4
2011;LV;M;ED5_8;17
2011;LV;F;ED0-2;15.7
2011;LV;F;ED3_4;54.5
2011;LV;F;ED5_8;29.8
2011;LT;M;ED0-2;17.5
2011;LT;M;ED3_4;60.3
2011;LT;M;ED5_8;22.2
2011;LT;F;ED0-2;14.3
2011;LT;F;ED3_4;52.5
2011;LT;F;ED5_8;33.1
2011;LU;M;ED0-2;27.7
2011;LU;M;ED3_4;38.9
2011;LU;M;ED5_8;33.4
2011;LU;F;ED0-2;30.4
2011;LU;F;ED3_4;39.6
2011;LU;F;ED5_8;29.9
2011;HU;M;ED0-2;22.4
2011;HU;M;ED3_4;61.9
2011;HU;M;ED5_8;15.7
2011;HU;F;ED0-2;26.1
2011;HU;F;ED3_4;53.7
2011;HU;F;ED5_8;20.3
2011;MT;M;ED0-2;58.7
2011;MT;M;ED3_4;26.4
2011;MT;M;ED5_8;15
2011;MT;F;ED0-2;59.1
2011;MT;F;ED3_4;25.7
2011;MT;F;ED5_8;15.3
2011;NL;M;ED0-2;31
2011;NL;M;ED3_4;40.3
2011;NL;M;ED5_8;28.7
2011;NL;F;ED0-2;32.3
2011;NL;F;ED3_4;40.6
2011;NL;F;ED5_8;27.2
2011;AT;M;ED0-2;19.5
2011;AT;M;ED3_4;62.6
2011;AT;M;ED5_8;17.9
2011;AT;F;ED0-2;26.6
2011;AT;F;ED3_4;58.6
2011;AT;F;ED5_8;14.8
2011;PL;M;ED0-2;18
2011;PL;M;ED3_4;65.4
2011;PL;M;ED5_8;16.6
2011;PL;F;ED0-2;17.1
2011;PL;F;ED3_4;59
2011;PL;F;ED5_8;23.9
2011;PT;M;ED0-2;67.6
2011;PT;M;ED3_4;19.7
2011;PT;M;ED5_8;12.7
2011;PT;F;ED0-2;60.9
2011;PT;F;ED3_4;20.9
2011;PT;F;ED5_8;18.3
2011;RO;M;ED0-2;26.8
2011;RO;M;ED3_4;60.7
2011;RO;M;ED5_8;12.6
2011;RO;F;ED0-2;33.1
2011;RO;F;ED3_4;53.7
2011;RO;F;ED5_8;13.2
2011;SI;M;ED0-2;18.6
2011;SI;M;ED3_4;64.1
2011;SI;M;ED5_8;17.3
2011;SI;F;ED0-2;20.9
2011;SI;F;ED3_4;53
2011;SI;F;ED5_8;26.1
2011;SK;M;ED0-2;14.2
2011;SK;M;ED3_4;71.3
2011;SK;M;ED5_8;14.5
2011;SK;F;ED0-2;17.1
2011;SK;F;ED3_4;64.6
2011;SK;F;ED5_8;18.3
2011;FI;M;ED0-2;25.2
2011;FI;M;ED3_4;47.6
2011;FI;M;ED5_8;27.2
2011;FI;F;ED0-2;20.6
2011;FI;F;ED3_4;41.5
2011;FI;F;ED5_8;37.9
2011;SE;M;ED0-2;24.8
2011;SE;M;ED3_4;50.8
2011;SE;M;ED5_8;24.5
2011;SE;F;ED0-2;24
2011;SE;F;ED3_4;42.2
2011;SE;F;ED5_8;33.8
2012;BE;M;ED0-2;32.7
2012;BE;M;ED3_4;38.7
2012;BE;M;ED5_8;28.7
2012;BE;F;ED0-2;30.1
2012;BE;F;ED3_4;36
2012;BE;F;ED5_8;33.9
2012;BG;M;ED0-2;23
2012;BG;M;ED3_4;60.8
2012;BG;M;ED5_8;16.1
2012;BG;F;ED0-2;22.9
2012;BG;F;ED3_4;51.9
2012;BG;F;ED5_8;25.2
2012;CZ;M;ED0-2;11.6
2012;CZ;M;ED3_4;71.9
2012;CZ;M;ED5_8;16.5
2012;CZ;F;ED0-2;15.3
2012;CZ;F;ED3_4;67.2
2012;CZ;F;ED5_8;17.5
2012;DK;M;ED0-2;31.1
2012;DK;M;ED3_4;44.8
2012;DK;M;ED5_8;24.1
2012;DK;F;ED0-2;29
2012;DK;F;ED3_4;38
2012;DK;F;ED5_8;33
2012;DE;M;ED0-2;16.3
2012;DE;M;ED3_4;57
2012;DE;M;ED5_8;26.7
2012;DE;F;ED0-2;19.5
2012;DE;F;ED3_4;57.4
2012;DE;F;ED5_8;23.1
2012;EE;M;ED0-2;19.9
2012;EE;M;ED3_4;55.9
2012;EE;M;ED5_8;24.2
2012;EE;F;ED0-2;13.8
2012;EE;F;ED3_4;46.5
2012;EE;F;ED5_8;39.7
2012;IE;M;ED0-2;30.9
2012;IE;M;ED3_4;36.8
2012;IE;M;ED5_8;32.3
2012;IE;F;ED0-2;25.6
2012;IE;F;ED3_4;35.4
2012;IE;F;ED5_8;39
2012;EL;M;ED0-2;37.7
2012;EL;M;ED3_4;40.1
2012;EL;M;ED5_8;22.2
2012;EL;F;ED0-2;34.1
2012;EL;F;ED3_4;42.4
2012;EL;F;ED5_8;23.5
2012;ES;M;ED0-2;48.6
2012;ES;M;ED3_4;23.2
2012;ES;M;ED5_8;28.2
2012;ES;F;ED0-2;44.2
2012;ES;F;ED3_4;24
2012;ES;F;ED5_8;31.8
2012;FR;M;ED0-2;30.2
2012;FR;M;ED3_4;43.9
2012;FR;M;ED5_8;25.9
2012;FR;F;ED0-2;30.5
2012;FR;F;ED3_4;39.9
2012;FR;F;ED5_8;29.5
2012;HR;M;ED0-2;20.3
2012;HR;M;ED3_4;65.5
2012;HR;M;ED5_8;14.2
2012;HR;F;ED0-2;26
2012;HR;F;ED3_4;56.7
2012;HR;F;ED5_8;17.3
2012;IT;M;ED0-2;46
2012;IT;M;ED3_4;41.8
2012;IT;M;ED5_8;12.1
2012;IT;F;ED0-2;42.5
2012;IT;F;ED3_4;41.9
2012;IT;F;ED5_8;15.6
2012;CY;M;ED0-2;26.4
2012;CY;M;ED3_4;41.4
2012;CY;M;ED5_8;32.2
2012;CY;F;ED0-2;26.4
2012;CY;F;ED3_4;36.1
2012;CY;F;ED5_8;37.5
2012;LV;M;ED0-2;21.5
2012;LV;M;ED3_4;60.5
2012;LV;M;ED5_8;18
2012;LV;F;ED0-2;13.7
2012;LV;F;ED3_4;54.6
2012;LV;F;ED5_8;31.7
2012;LT;M;ED0-2;16.8
2012;LT;M;ED3_4;60.7
2012;LT;M;ED5_8;22.4
2012;LT;F;ED0-2;13.3
2012;LT;F;ED3_4;52.3
2012;LT;F;ED5_8;34.4
2012;LU;M;ED0-2;27.3
2012;LU;M;ED3_4;37.3
2012;LU;M;ED5_8;35.4
2012;LU;F;ED0-2;29.5
2012;LU;F;ED3_4;39.2
2012;LU;F;ED5_8;31.3
2012;HU;M;ED0-2;21.9
2012;HU;M;ED3_4;61.9
2012;HU;M;ED5_8;16.2
2012;HU;F;ED0-2;25
2012;HU;F;ED3_4;53.3
2012;HU;F;ED5_8;21.7
2012;MT;M;ED0-2;56.4
2012;MT;M;ED3_4;27.5
2012;MT;M;ED5_8;16
2012;MT;F;ED0-2;57.4
2012;MT;F;ED3_4;25.5
2012;MT;F;ED5_8;17.1
2012;NL;M;ED0-2;30.3
2012;NL;M;ED3_4;40.6
2012;NL;M;ED5_8;29.1
2012;NL;F;ED0-2;31.2
2012;NL;F;ED3_4;40.7
2012;NL;F;ED5_8;28.1
2012;AT;M;ED0-2;18.8
2012;AT;M;ED3_4;63
2012;AT;M;ED5_8;18.2
2012;AT;F;ED0-2;25.9
2012;AT;F;ED3_4;58.5
2012;AT;F;ED5_8;15.6
2012;PL;M;ED0-2;17.3
2012;PL;M;ED3_4;65.1
2012;PL;M;ED5_8;17.5
2012;PL;F;ED0-2;16.1
2012;PL;F;ED3_4;58.5
2012;PL;F;ED5_8;25.4
2012;PT;M;ED0-2;65.6
2012;PT;M;ED3_4;20.7
2012;PT;M;ED5_8;13.7
2012;PT;F;ED0-2;57.8
2012;PT;F;ED3_4;22.6
2012;PT;F;ED5_8;19.7
2012;RO;M;ED0-2;26.3
2012;RO;M;ED3_4;60.7
2012;RO;M;ED5_8;13
2012;RO;F;ED0-2;32.2
2012;RO;F;ED3_4;53.8
2012;RO;F;ED5_8;14
2012;SI;M;ED0-2;18.4
2012;SI;M;ED3_4;63.5
2012;SI;M;ED5_8;18.2
2012;SI;F;ED0-2;19.8
2012;SI;F;ED3_4;52.2
2012;SI;F;ED5_8;28
2012;SK;M;ED0-2;13.8
2012;SK;M;ED3_4;71.5
2012;SK;M;ED5_8;14.7
2012;SK;F;ED0-2;16.2
2012;SK;F;ED3_4;64.6
2012;SK;F;ED5_8;19.3
2012;FI;M;ED0-2;24
2012;FI;M;ED3_4;48.6
2012;FI;M;ED5_8;27.4
2012;FI;F;ED0-2;19.6
2012;FI;F;ED3_4;42.1
2012;FI;F;ED5_8;38.3
2012;SE;M;ED0-2;24.5
2012;SE;M;ED3_4;50.2
2012;SE;M;ED5_8;25.3
2012;SE;F;ED0-2;23.1
2012;SE;F;ED3_4;41.8
2012;SE;F;ED5_8;35
2013;BE;M;ED0-2;31.8
2013;BE;M;ED3_4;39.5
2013;BE;M;ED5_8;28.8
2013;BE;F;ED0-2;29
2013;BE;F;ED3_4;36.7
2013;BE;F;ED5_8;34.3
2013;BG;M;ED0-2;22.3
2013;BG;M;ED3_4;60.4
2013;BG;M;ED5_8;17.3
2013;BG;F;ED0-2;21.9
2013;BG;F;ED3_4;51
2013;BG;F;ED5_8;27.1
2013;CZ;M;ED0-2;11.4
2013;CZ;M;ED3_4;71.2
2013;CZ;M;ED5_8;17.4
2013;CZ;F;ED0-2;14.4
2013;CZ;F;ED3_4;66.7
2013;CZ;F;ED5_8;18.9
2013;DK;M;ED0-2;31.1
2013;DK;M;ED3_4;44.3
2013;DK;M;ED5_8;24.6
2013;DK;F;ED0-2;28.6
2013;DK;F;ED3_4;38
2013;DK;F;ED5_8;33.4
2013;DE;M;ED0-2;16.2
2013;DE;M;ED3_4;56.9
2013;DE;M;ED5_8;26.8
2013;DE;F;ED0-2;19.1
2013;DE;F;ED3_4;57.3
2013;DE;F;ED5_8;23.6
2013;EE;M;ED0-2;19.2
2013;EE;M;ED3_4;56.8
2013;EE;M;ED5_8;24
2013;EE;F;ED0-2;12.6
2013;EE;F;ED3_4;47.2
2013;EE;F;ED5_8;40.1
2013;IE;M;ED0-2;29.4
2013;IE;M;ED3_4;37
2013;IE;M;ED5_8;33.7
2013;IE;F;ED0-2;23.9
2013;IE;F;ED3_4;35.2
2013;IE;F;ED5_8;40.9
2013;EL;M;ED0-2;36.2
2013;EL;M;ED3_4;40.2
2013;EL;M;ED5_8;23.7
2013;EL;F;ED0-2;32.9
2013;EL;F;ED3_4;42.7
2013;EL;F;ED5_8;24.4
2013;ES;M;ED0-2;48
2013;ES;M;ED3_4;22.9
2013;ES;M;ED5_8;29.1
2013;ES;F;ED0-2;43.2
2013;ES;F;ED3_4;24
2013;ES;F;ED5_8;32.8
2013;FR;M;ED0-2;27.6
2013;FR;M;ED3_4;45.6
2013;FR;M;ED5_8;26.9
2013;FR;F;ED0-2;28.4
2013;FR;F;ED3_4;40.8
2013;FR;F;ED5_8;30.8
2013;HR;M;ED0-2;20
2013;HR;M;ED3_4;64.9
2013;HR;M;ED5_8;15.1
2013;HR;F;ED0-2;24.8
2013;HR;F;ED3_4;56.2
2013;HR;F;ED5_8;19
2013;IT;M;ED0-2;45.2
2013;IT;M;ED3_4;42.2
2013;IT;M;ED5_8;12.6
2013;IT;F;ED0-2;41.6
2013;IT;F;ED3_4;42.1
2013;IT;F;ED5_8;16.2
2013;CY;M;ED0-2;25.9
2013;CY;M;ED3_4;42.1
2013;CY;M;ED5_8;32
2013;CY;F;ED0-2;25
2013;CY;F;ED3_4;36.6
2013;CY;F;ED5_8;38.4
2013;LV;M;ED0-2;20.5
2013;LV;M;ED3_4;59.9
2013;LV;M;ED5_8;19.6
2013;LV;F;ED0-2;13
2013;LV;F;ED3_4;53.2
2013;LV;F;ED5_8;33.8
2013;LT;M;ED0-2;16.1
2013;LT;M;ED3_4;60.2
2013;LT;M;ED5_8;23.7
2013;LT;F;ED0-2;12.8
2013;LT;F;ED3_4;51.7
2013;LT;F;ED5_8;35.5
2013;LU;M;ED0-2;25.7
2013;LU;M;ED3_4;38.5
2013;LU;M;ED5_8;35.8
2013;LU;F;ED0-2;26.7
2013;LU;F;ED3_4;38.7
2013;LU;F;ED5_8;34.6
2013;HU;M;ED0-2;21.2
2013;HU;M;ED3_4;62.2
2013;HU;M;ED5_8;16.6
2013;HU;F;ED0-2;24.3
2013;HU;F;ED3_4;53.5
2013;HU;F;ED5_8;22.3
2013;MT;M;ED0-2;54.3
2013;MT;M;ED3_4;28.7
2013;MT;M;ED5_8;17
2013;MT;F;ED0-2;54.4
2013;MT;F;ED3_4;26.8
2013;MT;F;ED5_8;18.8
2013;NL;M;ED0-2;28.6
2013;NL;M;ED3_4;41.7
2013;NL;M;ED5_8;29.7
2013;NL;F;ED0-2;29.5
2013;NL;F;ED3_4;41.5
2013;NL;F;ED5_8;29
2013;AT;M;ED0-2;18.9
2013;AT;M;ED3_4;62.3
2013;AT;M;ED5_8;18.8
2013;AT;F;ED0-2;25.4
2013;AT;F;ED3_4;58.1
2013;AT;F;ED5_8;16.5
2013;PL;M;ED0-2;16.8
2013;PL;M;ED3_4;64.7
2013;PL;M;ED5_8;18.5
2013;PL;F;ED0-2;15.4
2013;PL;F;ED3_4;57.9
2013;PL;F;ED5_8;26.7
2013;PT;M;ED0-2;63.7
2013;PT;M;ED3_4;22.6
2013;PT;M;ED5_8;13.8
2013;PT;F;ED0-2;55.3
2013;PT;F;ED3_4;23.4
2013;PT;F;ED5_8;21.3
2013;RO;M;ED0-2;26.1
2013;RO;M;ED3_4;60.8
2013;RO;M;ED5_8;13.1
2013;RO;F;ED0-2;31.7
2013;RO;F;ED3_4;53.9
2013;RO;F;ED5_8;14.5
2013;SI;M;ED0-2;17.9
2013;SI;M;ED3_4;62.3
2013;SI;M;ED5_8;19.8
2013;SI;F;ED0-2;19.1
2013;SI;F;ED3_4;51.7
2013;SI;F;ED5_8;29.2
2013;SK;M;ED0-2;13.5
2013;SK;M;ED3_4;70.9
2013;SK;M;ED5_8;15.6
2013;SK;F;ED0-2;16
2013;SK;F;ED3_4;64.2
2013;SK;F;ED5_8;19.9
2013;FI;M;ED0-2;23
2013;FI;M;ED3_4;48.9
2013;FI;M;ED5_8;28.1
2013;FI;F;ED0-2;18.6
2013;FI;F;ED3_4;42.3
2013;FI;F;ED5_8;39.1
2013;SE;M;ED0-2;23.8
2013;SE;M;ED3_4;49.9
2013;SE;M;ED5_8;26.3
2013;SE;F;ED0-2;22
2013;SE;F;ED3_4;41.3
2013;SE;F;ED5_8;36.7
2014;BE;M;ED0-2;30.9
2014;BE;M;ED3_4;39.4
2014;BE;M;ED5_8;29.6
2014;BE;F;ED0-2;28.1
2014;BE;F;ED3_4;36.2
2014;BE;F;ED5_8;35.7
2014;BG;M;ED0-2;23.2
2014;BG;M;ED3_4;58.4
2014;BG;M;ED5_8;18.3
2014;BG;F;ED0-2;22
2014;BG;F;ED3_4;49
2014;BG;F;ED5_8;29
2014;CZ;M;ED0-2;10.9
